block_timestamp,block_number,gas,receipt_gas_used,gas_price,value,class
1517852205,5036447,35000,30981,21200000000.0,2.16e+17,0
1570393540,8690655,35000,30981,11500000000.0,1.76e+21,0
1517079030,4983491,21000,21000,41000000000.0,5e+16,1
1517038748,4980662,21000,21000,20000000000.0,9.13e+19,0
1509094813,4438366,90000,21000,70000000000.0,2.24e+18,0
1520748969,5234593,90000,21000,50609467870.0,1e+16,0
1521162848,5262745,21000,21000,1100000000.0,6906900000000000.0,0
1537653835,6381030,94040,71413,8500000000.0,2e+18,1
1522380039,5346678,21000,21000,4800000000.0,1.19e+17,0
1518093711,5053015,25200,21000,33540296704.0,9e+18,0
1514875573,4840295,121000,21000,51000000000.0,2e+18,0
1538016117,6406583,59173,38610,10000000000.0,0.0,1
1521113606,5259379,21000,21000,24000000000.0,9.95e+16,0
1538025392,6407234,59173,24336,11000000000.0,0.0,1
1508461750,4392708,90000,21000,150000000.0,1.58e+17,0
1517038404,4980639,50000,21000,500000000.0,6.13e+16,0
1508525967,4397317,90000,21000,225000000.0,2e+17,0
1519395274,5142428,21000,21000,20010000000.0,4.55e+18,0
1521742445,5302579,21000,21000,500000000.0,5e+17,0
1508272497,4379051,50000,21000,9100001337.0,1.89e+17,0
1522313041,5342013,21000,21000,24000000000.0,1.66e+17,0
1514822399,4836665,21000,21000,20000000000.0,3.51e+18,1
1517644541,5022057,21000,21000,36000000000.0,55620000000000.0,0
1519233088,5131364,21000,21000,61000000000.0,3.2e+18,0
1509350019,4456633,50000,21000,6000100000.0,4.86e+18,0
1515830146,4900474,90000,21000,86000000000.0,2.09e+18,0
1516189873,4923386,25200,21000,59904475136.0,3e+19,0
1537446584,6366517,81673,38610,8500000000.0,0.0,1
1524922327,5520826,21000,21000,37000000000.0,1.22e+16,1
1537819545,6392679,81673,53610,10000000000.0,0.0,1
1521301431,5272115,150034,22611,21000000000.0,0.0,1
1521276351,5270453,25200,21000,8031250000.0,1.5e+19,0
1522161985,5331690,100000,21000,91000000000.0,5e+16,0
1508434323,4390731,31500,21000,11000000000.0,2.5e+17,0
1518060106,5050710,21000,21000,42000000000.0,1.64e+20,0
1519986443,5182536,30000,21000,105000000000.0,5.92e+17,0
1508403341,4388495,21000,21000,1000000007.0,4.84e+17,0
1517831559,5035029,35000,30981,21200000000.0,9.94e+16,0
1537983557,6404293,59173,38610,11000000000.0,0.0,1
1517188486,4991060,21000,21000,100000000000.0,9.9e+17,0
1537901357,6398480,59173,38610,6000000000.0,0.0,1
1519576084,5154716,21000,21000,8480000000.0,8.26e+16,0
1515848401,4901659,25200,21000,26750000000.0,6e+18,0
1519255764,5132908,90000,21000,7000000000.0,1e+18,0
1519073561,5120608,21000,21000,30815000003.0,1.41e+17,0
1517848610,5036178,35000,30981,21200000000.0,4.9e+18,0
1515865721,4902720,90000,21000,150000000000.0,5.01e+18,0
1538364231,6431126,75000,71413,10000000000.0,1e+16,1
1508426671,4390174,25200,21000,4989552128.0,4.52e+17,0
1570352702,8687635,35000,30981,11500000000.0,1.14e+18,0
1520012440,5184284,35000,30981,10600000000.0,2.17e+18,0
1508256140,4377895,21000,21000,21000000000.0,3.95e+17,1
1509115229,4439815,50000,21000,7700000000.0,4.91e+16,0
1508302618,4381231,21000,21000,61000000000.0,1.18e+17,0
1518101674,5053546,90000,21000,130000000000.0,2.96e+18,0
1508840744,4420133,90000,21000,9200000000.0,5.86e+16,0
1508252232,4377628,50000,21000,12600000000.0,1e+18,0
1516073003,4915913,21000,21000,60000000000.0,3590000000000000.0,1
1518843918,5104771,21000,21000,200000000.0,879800000000000.0,0
1518546602,5084287,21000,21000,2600000000.0,5.96e+16,0
1514976494,4846881,200000,54236,20000000000.0,3.3e+17,1
1519739506,5165703,21000,21000,30600000000.0,1.04e+18,0
1515163488,4858629,21000,21000,106000000000.0,3.19e+17,0
1517835679,5035300,100000,21000,91000000000.0,3.37e+16,0
1517067188,4982639,50000,21000,1000000000.0,5.02e+16,0
1508225509,4375788,50000,21000,13000000000.0,2.12e+17,0
1518954101,5112425,150000,21000,61000000000.0,4.1e+18,0
1521753477,5303347,21000,21000,500000000.0,1e+18,0
1515915612,4905881,60000,33341,64000000000.0,2.9e+17,0
1508323775,4382751,21000,21000,110000000.0,1.1e+17,0
1517083432,4983782,21000,21000,20000000000.0,4.53e+17,0
1509466556,4464976,90000,21000,19800000000.0,5.75e+16,0
1517017356,4979162,50000,21000,1000000000.0,1e+17,0
1570381569,8689764,35000,30981,11500000000.0,2e+18,0
1517085024,4983904,42000,21000,20000000000.0,4.43e+18,0
1517255779,4995670,166666,21000,50000000000.0,1.01e+17,0
1537963932,6402895,59173,24336,11000000000.0,0.0,1
1537801862,6391446,120517,79419,7000000000.0,5e+18,1
1514815580,4836182,50000,21000,1000000000.0,1.18e+17,0
1519172294,5127268,30000,21000,32000000000.0,1.11e+17,0
1538075628,6410727,36450,24300,9000000000.0,0.0,1
1519519427,5150884,90000,21000,17000000000.0,2944000000000000.0,0
1509466880,4464994,90000,21000,19800000000.0,2e+18,0
1517666608,5023591,42000,21000,33000000000.0,1.42e+19,0
1509416870,4461377,21000,21000,5775000000.0,764325000000000.0,0
1508296172,4380755,21000,21000,110000000.0,8.98e+16,0
1518282272,5066063,50000,21000,22500000000.0,1.17e+16,0
1537910560,6399116,59173,38610,15000000000.0,0.0,1
1517017432,4979164,21000,21000,20000000000.0,2.51e+19,0
1509462097,4464641,25200,21000,13200000000.0,5e+19,0
1517063308,4982343,21000,21000,20000000000.0,4.96e+16,0
1514857458,4839045,121000,21000,51000000000.0,8.63e+17,0
1508369784,4386061,21000,21000,19000000000.0,1e+19,0
1508395348,4387899,21000,21000,150000000.0,1.69e+19,0
1514785358,4834133,21000,21000,55000000000.0,3e+18,0
1518369798,5072133,150000,21000,16000000000.0,9000000000000000.0,0
1570368229,8688727,35000,30981,13938000000.0,2.1e+17,0
1508173553,4372103,121000,21000,18000000000.0,1.74e+16,0
1516574582,4948842,21000,21000,90000000000.0,1.74e+16,0
1509466960,4465001,90000,21000,19800000000.0,9.01e+16,0
1521191932,5264758,21000,21000,4400000000.0,2.49e+18,0
1515843414,4901312,90000,21000,35000000000.0,7.9e+16,0
1517053807,4981696,35000,30981,21200000000.0,2e+17,0
1537887749,6397484,54615,44615,7000000000.0,0.0,1
1508837315,4419882,90000,21000,11000000000.0,5.86e+16,0
1515171955,4859161,21000,21000,40000000000.0,8470000000000000.0,1
1508472495,4393485,90000,21000,1.0,4.4e+17,0
1508686024,4408984,21000,21000,150000000.0,80850000000000.0,0
1517011884,4978784,168000,21000,50000000000.0,8400000000000000.0,0
1537999716,6405414,59173,38610,14000000000.0,0.0,1
1509359977,4457352,21000,21000,6000100000.0,6669680000000000.0,0
1537830141,6393405,119382,63653,8500000000.0,1.92e+18,1
1508632347,4405010,21000,21000,150000000.0,1.44e+17,0
1520361087,5208195,21000,21000,24000000000.0,1.68e+18,0
1508257181,4377964,30000,21000,8400000000.0,8.95e+17,0
1517024032,4979636,90000,21000,20000000000.0,9.55e+18,0
1520315819,5205084,21000,21000,99000000000.0,5e+17,0
1532684726,6038562,21000,21000,23000000000.0,6e+17,1
1508466919,4393091,90000,21000,150000000.0,5000000000000000.0,0
1537977442,6403862,59173,24336,10000000000.0,0.0,1
1521953969,5317318,21000,21000,3371201120.0,1.34e+17,0
1508377158,4386613,21000,21000,10010001471.0,7e+16,0
1541366423,6644196,41000,21000,32000000000.0,7e+16,1
1515807141,4899029,25200,21000,8000000000.0,1e+18,0
1519110918,5123168,42000,21000,14000000000.0,7.29e+17,0
1516988477,4977196,21000,21000,31000000000.0,2040000000000000.0,1
1508378506,4386706,90000,21000,9100001337.0,1.12e+17,0
1521894615,5313128,21000,21000,2200000000.0,5.64e+19,0
1518064128,5050981,21000,21000,128000000000.0,1.34e+16,0
1508663907,4407385,30000,21000,1689941264.0,9.95e+17,0
1521079250,5257093,21000,21000,11000000000.0,8.33e+17,0
1517033036,4980256,21000,21000,20000000000.0,3.11e+19,0
1520786063,5237146,21000,21000,24000000000.0,2.5e+17,0
1520436072,5213277,21000,21000,90000000000.0,2.78e+17,0
1519323192,5137515,21000,21000,19883725954.0,1.12e+18,0
1535786458,6251191,200000,80178,3000000000.0,1e+16,1
1522358662,5345172,21000,21000,113000000000.0,9e+19,0
1537917724,6399617,81673,53610,8000000000.0,0.0,1
1519689616,5162362,21000,21000,116000000000.0,5.02e+17,0
1517861363,5037032,35000,30981,21200000000.0,2.54e+19,0
1508225932,4375821,21000,21000,61000000000.0,1.08e+17,0
1508316709,4382253,21000,21000,61000000000.0,3.08e+18,0
1514841917,4837973,21000,21000,4000000000.0,13157900000000.0,0
1509131554,4440967,100000,21000,1800000000.0,3.95e+16,0
1520439697,5213519,35000,21000,56000000000.0,2.07e+16,0
1517755270,5029720,45000,21000,128000000000.0,1.95e+18,0
1508395789,4387929,50000,21000,150000000.0,9.91e+16,0
1522197780,5334153,100000,21000,91000000000.0,2e+18,0
1522320367,5342524,121000,21000,100000000000.0,4.62e+17,0
1519760684,5167209,21000,21000,11342000000.0,5.52e+17,0
1517040680,4980795,166666,21000,50000000000.0,5.93e+16,0
1517016888,4979134,90000,21000,22900000000.0,4e+18,0
1519652777,5159849,21000,21000,3900000000.0,6317040000000000.0,0
1508246645,4377241,21000,21000,8800000000.0,1e+17,0
1520316084,5205105,90000,21000,35000000000.0,4.45e+17,0
1519519423,5150883,90000,21000,17000000000.0,2944000000000000.0,0
1518227078,5062230,90000,21000,1310000000.0,8.09e+16,0
1522220377,5335687,45000,21000,113000000000.0,2e+18,0
1520564556,5222021,30000,21000,29000000000.0,1.2e+18,0
1515916266,4905916,25200,21000,65906250000.0,3.15e+18,0
1537876279,6396720,59173,38610,20000000000.0,0.0,1
1508225509,4375788,50000,21000,13000000000.0,6.08e+17,0
1508447361,4391688,21000,21000,1.0,488281000000000.0,0
1519221923,5130581,21000,21000,11000000000.0,1.05e+18,0
1515002185,4848534,45000,21000,51000000000.0,8.31e+17,0
1508176947,4372341,50000,21000,13200000000.0,4.91e+16,0
1519371421,5140778,21000,21000,1000000001.0,1.01e+17,0
1521923471,5315178,21000,21000,200000000.0,879800000000000.0,0
1508498770,4395357,90000,21000,70000000000.0,5e+18,0
1514919183,4843147,121000,21000,51000000000.0,9.62e+16,0
1538034878,6407883,59173,38610,10000000000.0,0.0,1
1521472990,5283958,90000,21000,39000000000.0,1.98e+18,0
1509086536,4437761,21000,21000,220000000.0,5.15e+16,0
1517076624,4983329,21000,21000,20000000000.0,2.79e+18,0
1518079049,5052012,21000,21000,24000000000.0,3.83e+17,0
1522316299,5342240,25200,21000,11937500000.0,600000000000000.0,0
1537912695,6399257,81673,53610,22000000000.0,0.0,1
1508430078,4390418,90000,21000,28000000000.0,1.18e+19,0
1518384991,5073165,21000,21000,19787401379.0,1.56e+16,0
1517065579,4982518,35000,30981,21200000000.0,1.64e+19,0
1517926578,5041493,90000,21000,30800000000.0,4.35e+17,0
1519739126,5165679,25200,21000,99999997952.0,1.7e+16,0
1531218923,5938487,21000,21000,93000000000.0,1.04e+20,1
1521125831,5260167,21000,21000,6600000000.0,1.09e+19,0
1515858255,4902277,25200,21000,41593750000.0,7.5e+16,0
1518483116,5079922,21000,21000,19859267048.0,1.8e+17,0
1519672701,5161170,150000,21000,61000000000.0,2e+18,0
1508524104,4397172,21000,21000,32000000000.0,9158560000000000.0,0
1520368725,5208681,21000,21000,18000000000.0,1.23e+18,0
1520379759,5209441,21000,21000,7000000000.0,9.96e+17,0
1519522369,5151108,30000,21000,105000000000.0,3.58e+18,0
1520981519,5250436,42000,21000,11000000000.0,2.21e+18,0
1517075020,4983222,21000,21000,20000000000.0,2.67e+19,0
1509441995,4463183,90000,21000,5250000000.0,5.05e+16,0
1517075492,4983253,90000,21000,20000000000.0,4e+16,0
1517012660,4978835,90000,21000,40000000000.0,5.07e+17,0
1537429564,6365324,119382,49382,8500000000.0,2.4e+16,1
1509119568,4440136,21000,21000,16000000000.0,5e+17,0
1508256420,4377909,200000,21000,21000000000.0,1e+18,1
1519214307,5130062,21000,21000,102000000000.0,4.24e+19,0
1538367978,6431369,75000,71413,10000000000.0,1e+16,1
1519378685,5141263,90000,21000,11200000000.0,1.42e+17,0
1514885300,4840893,21000,21000,40000000000.0,3.76e+17,1
1519526640,5151397,21000,21000,16000000000.0,6.62e+19,0
1508396846,4388020,35000,30981,500000000.0,2.1e+17,0
1517233645,4994133,21000,21000,50000000000.0,4.94e+16,0
1519141626,5125221,21000,21000,6000000000.0,3.3e+17,0
1508291838,4380470,90000,21000,78000000000.0,2.08e+18,0
1509363973,4457657,21000,21000,6000100000.0,1.05e+18,0
1570372919,8689096,35000,30981,11500000000.0,3.36e+17,0
1514830298,4837211,21000,21000,20000000000.0,1.5e+18,1
1521310338,5272736,41000,21000,1800000000.0,1.48e+18,0
1508312868,4381963,150000,21000,39000000000.0,5e+18,0
1509098495,4438626,30000,21000,8400000000.0,4.97e+18,0
1538160323,6416672,59173,38610,12000000000.0,0.0,1
1520737837,5233846,50000,21000,7500000000.0,1.14e+17,0
1518899023,5108609,21000,21000,1000000001.0,1387780000000000.0,0
1515826942,4900275,25200,21000,50968750000.0,6e+18,0
1522216847,5335468,130000,21000,100000000000.0,1.38e+16,0
1522346186,5344295,21000,21000,60000000000.0,1.51e+18,0
1509455003,4464143,940000,21000,8000000001.0,1.57e+17,0
1508292039,4380481,90000,21000,78000000000.0,1.51e+17,0
1509462336,4464654,90000,21000,14000000000.0,7439100000000000.0,0
1521125520,5260147,99000,21000,27000000000.0,2.01e+17,0
1520464858,5215265,21000,21000,15000000000.0,3e+17,1
1519376715,5141129,90000,21000,70000000000.0,2.83e+16,0
1519126296,5124176,45000,21000,118000000000.0,2.35e+19,0
1517095868,4984610,42000,21000,20000000000.0,5.99e+17,0
1522315865,5342214,21000,21000,34000000000.0,4.14e+16,0
1517039300,4980699,50000,21000,500000000.0,6.72e+16,0
1538373406,6431748,75462,34382,11000000000.0,5e+16,1
1522153383,5331105,21000,21000,90000000000.0,9.8e+17,0
1508632575,4405026,21000,21000,1.0,36752.0,0
1570365800,8688556,35000,30981,13938000000.0,8.07e+16,0
1519252102,5132660,90000,21000,7000000000.0,1.87e+18,0
1514819393,4836431,50000,21000,1000000000.0,5.28e+16,0
1517789351,5032035,35000,30981,21200000000.0,2.82e+17,0
1518924381,5110363,21000,21000,1000000001.0,5e+16,0
1508473663,4393566,90000,21000,150000000.0,2.92e+17,0
1517281271,4997461,42000,21000,20000000000.0,6.72e+17,0
1517014616,4978971,90000,21000,20000000000.0,1000000000000000.0,0
1531899431,5985202,21000,21000,60000000000.0,7.68e+17,1
1517839276,5035546,35000,30981,21200000000.0,2.23e+19,0
1508458779,4392484,50000,21000,5500000000.0,1e+18,0
1508473732,4393571,90000,21000,150000000.0,2.81e+17,0
1520387490,5209959,21000,21000,7000000000.0,5.11e+17,0
1518071450,5051482,25200,21000,29970147328.0,1260000000000000.0,0
1521909320,5314173,21000,21000,45000000000.0,55000000000000.0,0
1518872448,5106780,45000,21000,128000000000.0,5e+18,0
1518556625,5085009,90000,21000,44568071910.0,6.09e+17,0
1517012652,4978834,21000,21000,20000000000.0,4.58e+18,0
1514837854,4837711,90000,21000,20000000000.0,3.26e+17,0
1519576179,5154722,21000,21000,8480000000.0,3.35e+17,0
1517948291,5043020,21000,21000,33000000000.0,4.46e+17,0
1508210149,4374734,21000,21000,61000000000.0,4.76e+18,0
1517700342,5025890,21000,21000,96000000000.0,1e+18,0
1521476689,5284216,21000,21000,67326600000.0,3517750000000000.0,0
1522272643,5339294,90000,21000,35000000000.0,1.31e+18,0
1521199259,5265261,21000,21000,5500000000.0,2.02e+19,0
1508263998,4378442,250600,21000,21000000000.0,1e+19,1
1508632187,4405005,21000,21000,1.0,36752.0,0
1521783950,5305451,21000,21000,24000000000.0,6.17e+16,0
1509442456,4463222,50000,21000,5250000000.0,4.93e+16,0
1508595530,4402359,50000,21000,14000000000.0,1.62e+17,0
1515833178,4900658,25200,21000,62687500000.0,1e+19,0
1518078114,5051941,21000,21000,2000000000.0,9070000000000000.0,1
1517708324,5026405,21000,21000,59000000000.0,1.5e+17,0
1520590732,5223801,91000,21000,54000000000.0,1.15e+19,0
1521760533,5303841,21000,21000,500000000.0,6.94e+17,0
1517848325,5036148,35000,30981,21200000000.0,1e+19,0
1517011777,4978777,35000,30981,21200000000.0,1e+19,0
1521805936,5307016,99000,21000,27000000000.0,1e+18,0
1521999520,5320395,1000000,21000,60000000000.0,6e+18,0
1519054421,5119330,25200,21000,13780000000.0,8e+18,0
1515886571,4904002,90000,21004,163800000000.0,2.13e+18,0
1522338703,5343800,90000,21000,130000000000.0,3.99e+17,0
1508194678,4373629,21000,21000,15740000003.0,2e+20,0
1515944738,4907779,25200,21000,76750000000.0,2.3e+17,0
1508138964,4370304,31500,21000,24097542697.0,3452000000000000.0,0
1538043100,6408467,59173,38610,9500000000.0,0.0,1
1533668021,6106107,21000,21000,41000000000.0,3.62e+16,1
1520936334,5247387,21000,21000,4400000000.0,1.96e+18,0
1514864638,4839511,250000,70454,51000000000.0,6.1e+17,0
1514886885,4840985,121000,21000,51000000000.0,5.62e+17,0
1527459862,5687967,21000,21000,23000000000.0,2.96e+16,1
1519009544,5116256,21000,21000,128000000000.0,3.47e+17,0
1537502738,6370382,81673,53610,8500000000.0,0.0,1
1517077068,4983356,21000,21000,20000000000.0,3.81e+16,0
1537922379,6399958,500000,41364,501000000000.0,0.0,1
1525202702,5539427,200000,21000,51900000000.0,4.9e+17,1
1517068428,4982718,21000,21000,40000000000.0,1e+16,0
1518894817,5108313,21000,21000,75000000000.0,2.5e+17,0
1519028175,5117551,171717,21000,16000000000.0,1.68e+18,0
1538382794,6432432,59173,38610,12000000000.0,0.0,1
1520398513,5210715,21000,21000,7000000000.0,9.99e+16,0
1515829440,4900433,90000,21004,93600000000.0,6.63e+18,0
1537943033,6401420,59173,38610,10000000000.0,0.0,1
1517327678,5000535,90000,21000,21000000000.0,2e+18,0
1514885439,4840901,90000,21051,51000000000.0,1.1e+19,0
1509437169,4462849,30000,21000,2100000000.0,3e+18,0
1519772868,5168012,90000,21000,4000000001.0,6940000000000000.0,0
1508269064,4378803,30000,21000,10500000000.0,2e+18,0
1518362629,5071640,25200,21000,25438803968.0,1900000000000000.0,0
1517789499,5032044,90000,21000,70000000000.0,4.99e+17,0
1517072188,4983016,25200,21000,42375000000.0,9e+19,0
1519677385,5161493,21000,21000,61000000000.0,5e+17,0
1508474242,4393602,90000,21000,180000000.0,2.2e+17,0
1537985767,6404445,59173,38610,14000000000.0,0.0,1
1517703655,5026129,21000,21000,39000000000.0,5e+17,0
1509466451,4464968,90000,21000,19800000000.0,5.07e+16,0
1537812330,6392189,131391,71659,10000000000.0,8.5e+17,1
1517074332,4983168,21000,21000,23000000000.0,2e+17,0
1518374924,5072498,21000,21000,24000000000.0,2.5e+18,0
1519951659,5180205,171717,21000,18000000000.0,1.63e+18,0
1519541857,5152403,90000,21000,45000000000.0,1.01e+17,0
1508523651,4397135,21000,21000,1.0,3906250000000000.0,0
1518899067,5108612,30000,21000,105000000000.0,1.58e+18,0
1518500527,5081172,42000,21000,21075000000.0,6.11e+16,0
1519705115,5163407,21000,21000,32864197554.0,1009850000000000.0,0
1516318606,4931707,90000,21000,44000000000.0,5.45e+18,0
1520350033,5207409,21000,21000,16000000000.0,4.36e+17,0
1511772110,4630717,21000,21000,21000000000.0,1e+18,1
